ID,target
test_id_1791,75.30114561
test_id_1792,55.4715682
test_id_1793,36.40652598
test_id_1794,87.79086899
test_id_1795,66.83611169
test_id_1796,66.03165837
test_id_1797,45.75595912
test_id_1798,91.40533601
test_id_1799,61.64664268
test_id_1800,49.89348902
test_id_1801,85.61451963
test_id_1802,61.46913616
test_id_1803,46.17032803
test_id_1804,27.22583793
test_id_1805,74.95324592
test_id_1806,54.85108331
test_id_1807,61.64664268
test_id_1808,42.6655622
test_id_1809,25.7843312
test_id_1810,87.86766114
test_id_1811,59.26271337
test_id_1812,79.04775014
test_id_1813,77.50938651
test_id_1814,79.19306109
test_id_1815,80.76298005
test_id_1816,66.80378945
test_id_1817,51.84674981
test_id_1818,74.12399625
test_id_1819,86.17167227
test_id_1820,85.01478615
test_id_1821,91.40533601
test_id_1822,77.75376022
test_id_1823,80.56884366
test_id_1824,96.16949853
test_id_1825,84.199539
test_id_1826,87.86766114
test_id_1827,71.09014954
test_id_1828,61.07493181
test_id_1829,150.6220857
test_id_1830,45.60210697
test_id_1831,90.14877554
test_id_1832,28.20522605
test_id_1833,82.1328592
test_id_1834,71.29827913
test_id_1835,80.42997762
test_id_1836,105.0858236
test_id_1837,64.03160986
test_id_1838,95.93243467
test_id_1839,65.14141873
test_id_1840,146.7908904
test_id_1841,115.3116556
test_id_1842,35.37749568
test_id_1843,91.12694265
test_id_1844,144.3533839
test_id_1845,57.32832728
test_id_1846,74.13101825
test_id_1847,70.42382358
test_id_1848,117.9698675
test_id_1849,81.71254384
test_id_1850,45.8230303
test_id_1851,72.55889925
test_id_1852,40.96268062
test_id_1853,72.79808789
test_id_1854,80.56884366
test_id_1855,100.4408746
test_id_1856,77.4050427
test_id_1857,95.63841691
test_id_1858,26.5078237
test_id_1859,83.15106524
test_id_1860,138.2291472
test_id_1861,76.76897167
test_id_1862,149.1478415
test_id_1863,90.45076387
test_id_1864,141.9109989
test_id_1865,61.18799706
test_id_1866,43.16689933
test_id_1867,82.4021109
test_id_1868,73.86902221
test_id_1869,76.76897167
test_id_1870,89.02591054
test_id_1871,64.03160986
test_id_1872,76.9493069
test_id_1873,46.22394508
test_id_1874,57.32832728
test_id_1875,80.01714371
test_id_1876,72.31617619
test_id_1877,65.83685402
test_id_1878,72.79808789
test_id_1879,85.6389733
test_id_1880,74.72670498
test_id_1881,97.11437296
test_id_1882,62.45761795
test_id_1883,79.70518662
test_id_1884,87.23655191
test_id_1885,129.5146671
test_id_1886,51.84674981
test_id_1887,92.58992671
test_id_1888,45.93387308
test_id_1889,84.52515318
test_id_1890,77.14161714
test_id_1891,142.1247296
test_id_1892,30.07140303
test_id_1893,87.70146547
test_id_1894,79.73577948
test_id_1895,92.68070497
test_id_1896,42.87532507
test_id_1897,118.6214851
test_id_1898,99.17456572
test_id_1899,42.11810332
test_id_1900,86.04615357
test_id_1901,82.84995807
test_id_1902,61.76131865
test_id_1903,60.45391192
test_id_1904,43.24379502
test_id_1905,80.74063621
test_id_1906,61.07493181
test_id_1907,40.96268062
test_id_1908,43.43806312
test_id_1909,74.01683453
test_id_1910,40.15313051
test_id_1911,32.94446449
test_id_1912,92.62028846
test_id_1913,37.78921212
test_id_1914,45.60210697
test_id_1915,25.17224524
test_id_1916,111.9080261
test_id_1917,78.81100846
test_id_1918,80.96339635
test_id_1919,117.4824632
test_id_1920,43.43806312
test_id_1921,46.58277536
test_id_1922,40.1756627
test_id_1923,80.56884366
test_id_1924,46.17032803
test_id_1925,89.51243083
test_id_1926,70.13224931
test_id_1927,130.1173665
test_id_1928,97.47168414
test_id_1929,40.75422724
test_id_1930,45.8230303
test_id_1931,95.93243467
test_id_1932,122.814185
test_id_1933,74.98948508
test_id_1934,66.79141267
test_id_1935,66.06161326
test_id_1936,65.90183155
test_id_1937,44.64114356
test_id_1938,47.52177761
test_id_1939,61.17338254
test_id_1940,71.82573448
test_id_1941,106.9875974
test_id_1942,40.813445
test_id_1943,75.23792053
test_id_1944,66.38564479
test_id_1945,67.80103723
test_id_1946,71.89806781
test_id_1947,80.69953443
test_id_1948,85.49339682
test_id_1949,48.54886278
test_id_1950,76.16555384
test_id_1951,82.4021109
test_id_1952,92.0418096
test_id_1953,107.7112576
test_id_1954,87.08569695
test_id_1955,71.42381013
test_id_1956,75.77288461
test_id_1957,74.95324592
test_id_1958,85.49339682
test_id_1959,80.56884366
test_id_1960,75.77288461
test_id_1961,60.34410597
test_id_1962,49.73385047
test_id_1963,79.09174734
test_id_1964,44.64114356
test_id_1965,128.4170136
test_id_1966,78.99716155
test_id_1967,54.82166496
test_id_1968,82.4021109
test_id_1969,81.37571321
test_id_1970,49.95787188
test_id_1971,43.16689933
test_id_1972,41.23952947
test_id_1973,48.20816446
test_id_1974,59.26271337
test_id_1975,93.79699906
test_id_1976,63.81068654
test_id_1977,40.83951735
test_id_1978,48.42733731
test_id_1979,42.18266599
test_id_1980,102.41289
test_id_1981,48.32793946
test_id_1982,37.4818081
test_id_1983,85.01478615
test_id_1984,77.75376022
test_id_1985,128.4170136
test_id_1986,71.89806781
test_id_1987,20.17270076
test_id_1988,75.833311
test_id_1989,61.0959806
test_id_1990,72.79808789
test_id_1991,72.55889925
test_id_1992,144.3533839
test_id_1993,85.61451963
test_id_1994,80.56884366
test_id_1995,80.52985457
test_id_1996,73.34754362
test_id_1997,90.30588258
test_id_1998,89.57054272
test_id_1999,77.63306434
test_id_2000,46.86563429
test_id_2001,96.83845283
test_id_2002,84.08353009
test_id_2003,87.86766114
test_id_2004,92.69046163
test_id_2005,44.0572118
test_id_2006,64.31384202
test_id_2007,150.6220857
test_id_2008,93.86865751
test_id_2009,65.36040438
test_id_2010,149.1478415
test_id_2011,37.8945483
test_id_2012,118.6214851
test_id_2013,47.29780357
test_id_2014,74.50096948
test_id_2015,108.9382308
test_id_2016,69.01319658
test_id_2017,85.20182256
test_id_2018,130.3893255
test_id_2019,38.2415624
test_id_2020,85.6559696
test_id_2021,72.39790052
test_id_2022,84.10499248
test_id_2023,47.36792547
test_id_2024,44.39921772
test_id_2025,79.89478697
test_id_2026,118.6214851
test_id_2027,86.96764105
test_id_2028,61.80669115
test_id_2029,42.92329371
test_id_2030,80.39438098
test_id_2031,77.83271526
test_id_2032,84.26351567
test_id_2033,87.42004775
test_id_2034,87.86766114
test_id_2035,108.5655181
test_id_2036,93.82684469
test_id_2037,35.58382605
test_id_2038,80.84074914
test_id_2039,80.56884366
test_id_2040,65.10224553
test_id_2041,57.32832728
test_id_2042,50.93382996
test_id_2043,76.14450505
test_id_2044,85.55777432
test_id_2045,84.20570551
test_id_2046,99.88478886
test_id_2047,40.96268062
test_id_2048,58.94871297
test_id_2049,39.42626855
test_id_2050,123.5174472
test_id_2051,40.1741793
test_id_2052,176.290167
test_id_2053,85.01478615
test_id_2054,38.34091207
test_id_2055,85.55777432
test_id_2056,76.29057188
test_id_2057,39.83520508
test_id_2058,82.4021109
test_id_2059,69.63443847
test_id_2060,56.09769096
test_id_2061,81.2310683
test_id_2062,102.41289
test_id_2063,37.78921212
test_id_2064,65.57650503
test_id_2065,81.64483681
test_id_2066,107.7112576
test_id_2067,77.91032354
test_id_2068,72.22988665
test_id_2069,129.2141326
test_id_2070,72.79808789
test_id_2071,64.16049953
test_id_2072,85.97299636
test_id_2073,44.84707221
test_id_2074,80.01714371
test_id_2075,110.5884559
test_id_2076,62.72018974
test_id_2077,94.16817504
test_id_2078,80.48276446
test_id_2079,46.44234596
test_id_2080,68.70518236
test_id_2081,38.57839134
test_id_2082,125.017824
test_id_2083,97.47168414
test_id_2084,81.19902183
test_id_2085,38.79355683
test_id_2086,85.01478615
test_id_2087,102.8036721
test_id_2088,82.4021109
test_id_2089,74.81512846
test_id_2090,72.39790052
test_id_2091,82.16170257
test_id_2092,82.27172525
test_id_2093,79.05428168
test_id_2094,45.23199476
test_id_2095,20.33769687
test_id_2096,39.12872054
test_id_2097,79.34308702
test_id_2098,49.51001739
test_id_2099,64.59591514
test_id_2100,84.06340814
test_id_2101,81.45521803
test_id_2102,43.24379502
test_id_2103,91.84571969
test_id_2104,85.37130135
test_id_2105,110.7134168
test_id_2106,89.46075251
test_id_2107,143.0605392
test_id_2108,69.46673373
test_id_2109,126.1721591
test_id_2110,78.25132522
test_id_2111,76.14450505
test_id_2112,98.86139065
test_id_2113,63.75978262
test_id_2114,90.56833717
test_id_2115,44.78268936
test_id_2116,97.47168414
test_id_2117,87.86766114
test_id_2118,65.90183155
test_id_2119,47.29780357
test_id_2120,64.12348785
test_id_2121,73.78058666
test_id_2122,85.61451963
test_id_2123,41.07031442
test_id_2124,50.93382996
test_id_2125,47.29780357
test_id_2126,80.6362924
test_id_2127,67.68161699
test_id_2128,127.3725816
test_id_2129,98.81277062
test_id_2130,64.31384202
test_id_2131,103.0745127
test_id_2132,99.88478886
test_id_2133,80.01714371
test_id_2134,47.29346566
test_id_2135,25.14247098
test_id_2136,62.45761795
test_id_2137,60.3814666
test_id_2138,62.30358207
test_id_2139,60.65159455
test_id_2140,65.47579878
test_id_2141,60.22376317
test_id_2142,66.83611169
test_id_2143,40.96268062
test_id_2144,64.75201097
test_id_2145,98.86139065
test_id_2146,60.43907534
test_id_2147,67.85979184
test_id_2148,63.52713715
test_id_2149,45.8230303
test_id_2150,97.47168414
test_id_2151,96.09286102
test_id_2152,30.07140303
test_id_2153,132.6263186
test_id_2154,84.06340814
test_id_2155,49.18215052
test_id_2156,109.4919022
test_id_2157,90.14877554
test_id_2158,33.83905635
test_id_2159,35.2006937
test_id_2160,122.814185
test_id_2161,66.79141267
test_id_2162,109.5619827
test_id_2163,75.82687783
test_id_2164,62.45761795
test_id_2165,46.17032803
test_id_2166,94.01869209
test_id_2167,36.40652598
test_id_2168,70.4380787
test_id_2169,73.2844456
test_id_2170,39.73122351
test_id_2171,89.96389779
test_id_2172,61.07493181
test_id_2173,63.85267878
test_id_2174,60.34410597
test_id_2175,143.6769133
test_id_2176,99.75279854
test_id_2177,105.8314956
test_id_2178,87.86766114
test_id_2179,72.73371214
test_id_2180,56.09769096
test_id_2181,115.3753023
test_id_2182,81.0459686
test_id_2183,85.01478615
test_id_2184,31.80966269
test_id_2185,95.81020946
test_id_2186,132.6263186
test_id_2187,65.08682932
test_id_2188,93.13866102
test_id_2189,80.01714371
test_id_2190,89.57054272
test_id_2191,33.81800756
test_id_2192,61.64664268
test_id_2193,62.45761795
test_id_2194,84.52515318
test_id_2195,89.60429923
test_id_2196,44.88645025
test_id_2197,64.29195885
test_id_2198,25.47453974
test_id_2199,76.33398869
test_id_2200,80.6362924
test_id_2201,30.07140303
test_id_2202,50.71290664
test_id_2203,66.83611169
test_id_2204,40.99508032
test_id_2205,47.29780357
test_id_2206,77.20129483
test_id_2207,40.83951735
test_id_2208,65.47579878
test_id_2209,40.83951735
test_id_2210,49.85341218
test_id_2211,84.52515318
test_id_2212,58.71101342
test_id_2213,81.45521803
test_id_2214,32.84151047
test_id_2215,65.05882873
test_id_2216,73.78058666
test_id_2217,62.30358207
test_id_2218,41.47197569
test_id_2219,38.09481723
test_id_2220,76.20094921
test_id_2221,97.77906933
test_id_2222,89.23035005
test_id_2223,73.94880103
test_id_2224,132.6263186
test_id_2225,67.44379591
test_id_2226,84.08353009
test_id_2227,110.9759289
test_id_2228,47.29780357
test_id_2229,80.33750478
test_id_2230,111.9080261
test_id_2231,60.96559495
test_id_2232,40.96268062
test_id_2233,64.03160986
test_id_2234,98.599503
test_id_2235,65.57650503
test_id_2236,80.69953443
test_id_2237,75.77288461
test_id_2238,72.79303113
test_id_2239,71.44264812
test_id_2240,42.6655622
test_id_2241,102.6587405
test_id_2242,90.45076387
test_id_2243,64.03160986
test_id_2244,76.02665218
test_id_2245,134.1712138
test_id_2246,80.6362924
test_id_2247,49.16801147
test_id_2248,67.41434451
test_id_2249,26.98171271
test_id_2250,77.20129483
test_id_2251,40.96268062
test_id_2252,72.71314857
test_id_2253,132.6263186
test_id_2254,75.0792023
test_id_2255,82.73869418
test_id_2256,45.8230303
test_id_2257,58.71101342
test_id_2258,80.01714371
test_id_2259,39.8759398
test_id_2260,47.36792547
test_id_2261,109.4919022
test_id_2262,83.03204071
test_id_2263,39.12872054
test_id_2264,118.6214851
test_id_2265,89.97279464
test_id_2266,116.714593
test_id_2267,51.84674981
test_id_2268,112.9044907
test_id_2269,93.9155338
test_id_2270,106.2711242
test_id_2271,91.91802418
test_id_2272,36.40652598
test_id_2273,64.12348785
test_id_2274,87.42004775
test_id_2275,85.6559696
test_id_2276,71.09014954
test_id_2277,80.76298005
test_id_2278,80.01714371
test_id_2279,25.14247098
test_id_2280,75.0792023
test_id_2281,125.017824
test_id_2282,47.29780357
test_id_2283,93.86865751
test_id_2284,109.4607398
test_id_2285,108.5655181
test_id_2286,63.35604621
test_id_2287,60.43907534
test_id_2288,89.46075251
test_id_2289,61.64664268
test_id_2290,72.97074594
test_id_2291,56.55396489
test_id_2292,64.03160986
test_id_2293,33.06697749
test_id_2294,56.25465481
test_id_2295,87.86766114
test_id_2296,44.84707221
test_id_2297,66.29393088
test_id_2298,64.12348785
test_id_2299,39.83520508
test_id_2300,104.6796457
test_id_2301,94.12917618
test_id_2302,82.27172525
test_id_2303,61.64664268
test_id_2304,44.0572118
test_id_2305,99.63087042
test_id_2306,44.64114356
test_id_2307,86.44050178
test_id_2308,72.76179725
test_id_2309,61.64664268
test_id_2310,86.96764105
test_id_2311,103.0745127
test_id_2312,97.47168414
test_id_2313,69.49337359
test_id_2314,96.83845283
test_id_2315,60.50282137
test_id_2316,59.88367268
test_id_2317,65.98429521
test_id_2318,85.49339682
test_id_2319,45.46384349
test_id_2320,170.9469211
test_id_2321,81.37571321
test_id_2322,94.16817504
test_id_2323,179.7992454
test_id_2324,75.75415017
test_id_2325,61.18799706
test_id_2326,75.77288461
test_id_2327,77.52719119
test_id_2328,66.83611169
test_id_2329,95.93243467
test_id_2330,66.83611169
test_id_2331,67.36414726
test_id_2332,139.010138
test_id_2333,72.55889925
test_id_2334,99.88478886
test_id_2335,63.19153785
test_id_2336,63.2993375
test_id_2337,85.01478615
test_id_2338,96.83845283
test_id_2339,88.97651964
test_id_2340,40.96268062
test_id_2341,61.54382777
test_id_2342,43.43806312
test_id_2343,55.92955782
test_id_2344,78.25132522
test_id_2345,97.47168414
test_id_2346,46.78304429
test_id_2347,94.05059477
test_id_2348,117.4824632
test_id_2349,85.01478615
test_id_2350,82.4021109
test_id_2351,88.55062329
test_id_2352,64.03160986
test_id_2353,66.61238203
test_id_2354,77.75376022
test_id_2355,59.88367268
test_id_2356,74.1007821
test_id_2357,95.64384358
test_id_2358,63.35604621
test_id_2359,62.10055003
test_id_2360,122.814185
test_id_2361,105.6277329
test_id_2362,69.01319658
test_id_2363,64.03160986
test_id_2364,68.48571801
test_id_2365,47.12120478
test_id_2366,46.40357603
test_id_2367,49.33127585
test_id_2368,101.6002685
test_id_2369,46.76205276
test_id_2370,54.34089478
test_id_2371,48.0497123
test_id_2372,33.55592514
test_id_2373,54.34089478
test_id_2374,81.7366159
test_id_2375,47.12120478
test_id_2376,30.22544887
test_id_2377,51.23982027
test_id_2378,46.445026
test_id_2379,49.55196425
test_id_2380,46.445026
test_id_2381,46.76205276
test_id_2382,56.74165066
test_id_2383,46.445026
test_id_2384,92.4677015
test_id_2385,52.45391041
test_id_2386,56.74165066
test_id_2387,51.23982027
test_id_2388,51.23982027
test_id_2389,52.45391041
test_id_2390,46.445026
test_id_2391,-13.1545499
test_id_2392,53.66471599
test_id_2393,69.16189679
test_id_2394,46.445026
test_id_2395,61.04035748
test_id_2396,1.085778841
test_id_2397,48.87578547
test_id_2398,46.40357603
test_id_2399,47.12120478
test_id_2400,69.32804588
test_id_2401,46.445026
test_id_2402,80.76298005
test_id_2403,-2.139254639
test_id_2404,51.23982027
test_id_2405,85.6559696
test_id_2406,47.12706853
test_id_2407,64.03160986
test_id_2408,52.45391041
test_id_2409,89.23035005
test_id_2410,68.48571801
test_id_2411,68.48571801
test_id_2412,50.44175482
test_id_2413,39.83520508
test_id_2414,46.445026
test_id_2415,51.23982027
test_id_2416,25.68094276
test_id_2417,69.32804588
test_id_2418,51.91599905
test_id_2419,50.44175482
test_id_2420,54.34089478
test_id_2421,64.83650164
test_id_2422,68.48571801
test_id_2423,46.62893606
test_id_2424,71.8112239
test_id_2425,68.48571801
test_id_2426,56.74165066
test_id_2427,46.445026
test_id_2428,47.12120478
test_id_2429,50.00745463
test_id_2430,46.76205276
test_id_2431,46.445026
test_id_2432,61.42571935
test_id_2433,46.04028448
test_id_2434,45.23199476
test_id_2435,50.44175482
test_id_2436,46.445026
test_id_2437,35.68412811
test_id_2438,93.91978107
test_id_2439,1.085778841
test_id_2440,46.76205276
test_id_2441,46.445026
test_id_2442,47.12706853
test_id_2443,68.48571801
test_id_2444,44.63775754
test_id_2445,51.23982027
test_id_2446,46.445026
test_id_2447,50.00745463
test_id_2448,52.45391041
test_id_2449,56.74165066
test_id_2450,46.62893606
test_id_2451,68.48571801
test_id_2452,56.74165066
test_id_2453,35.01108534
test_id_2454,46.445026
test_id_2455,25.73242913
test_id_2456,69.16189679
test_id_2457,30.48579786
test_id_2458,52.45391041
test_id_2459,46.445026
test_id_2460,35.68412811
test_id_2461,59.72834131
test_id_2462,87.86766114
test_id_2463,56.74165066
test_id_2464,46.93967971
test_id_2465,53.00389842
test_id_2466,30.22544887
test_id_2467,49.33127585
test_id_2468,51.91599905
test_id_2469,47.12120478
test_id_2470,68.48571801
test_id_2471,7.333547861
test_id_2472,59.26054704
test_id_2473,46.76205276
test_id_2474,69.16189679
test_id_2475,46.76205276
test_id_2476,70.81896737
test_id_2477,33.55592514
test_id_2478,67.52348365
test_id_2479,47.29780357
test_id_2480,2.423007885
test_id_2481,101.1622386
test_id_2482,47.12120478
test_id_2483,50.97561456
test_id_2484,104.3687496
test_id_2485,51.23982027
test_id_2486,47.12120478
test_id_2487,65.44055221
test_id_2488,46.76205276
test_id_2489,46.445026
test_id_2490,56.74165066
test_id_2491,51.91599905
test_id_2492,51.5671177
test_id_2493,56.20373931
test_id_2494,68.52371699
test_id_2495,80.56884366
test_id_2496,46.445026
test_id_2497,47.12120478
test_id_2498,51.23982027
test_id_2499,54.85108331
test_id_2500,46.445026
test_id_2501,33.63763492
test_id_2502,68.48571801
test_id_2503,49.0656387
test_id_2504,49.0656387
test_id_2505,69.16189679
test_id_2506,54.34089478
test_id_2507,49.47400178
test_id_2508,46.62893606
test_id_2509,77.91032354
test_id_2510,52.45391041
test_id_2511,46.445026
test_id_2512,49.47400178
test_id_2513,71.8112239
test_id_2514,61.15281196
test_id_2515,71.8112239
test_id_2516,59.26054704
test_id_2517,69.16189679
test_id_2518,67.52348365
test_id_2519,68.48571801
test_id_2520,46.62893606
test_id_2521,52.2025417
test_id_2522,53.00389842
test_id_2523,51.23982027
test_id_2524,70.42382358
test_id_2525,69.16189679
test_id_2526,55.64594374
test_id_2527,54.34089478
test_id_2528,51.23982027
test_id_2529,49.47400178
test_id_2530,60.15136347
test_id_2531,51.23982027
test_id_2532,46.445026
test_id_2533,82.27172525
test_id_2534,69.16189679
test_id_2535,50.08065858
test_id_2536,46.40357603
test_id_2537,56.74165066
test_id_2538,46.445026
test_id_2539,2.222748196
test_id_2540,51.23982027
test_id_2541,53.66471599
test_id_2542,46.40357603
test_id_2543,49.47400178
test_id_2544,49.76557604
test_id_2545,51.23982027
test_id_2546,47.12706853
test_id_2547,35.68412811
test_id_2548,46.445026
test_id_2549,69.16189679
test_id_2550,59.60182702
test_id_2551,67.52348365
test_id_2552,52.94270186
test_id_2553,51.23982027
test_id_2554,46.93967971
test_id_2555,49.76557604
test_id_2556,52.31515945
test_id_2557,55.64594374
test_id_2558,97.47168414
test_id_2559,47.12120478
test_id_2560,59.88367268
test_id_2561,47.12120478
test_id_2562,83.15809961
test_id_2563,73.2175392
test_id_2564,67.52348365
test_id_2565,89.51243083
test_id_2566,46.40357603
test_id_2567,47.12120478
test_id_2568,50.00745463
test_id_2569,49.33127585
test_id_2570,89.96389779
test_id_2571,48.87578547
test_id_2572,9.635925046
test_id_2573,47.12120478
test_id_2574,69.16189679
test_id_2575,46.76205276
test_id_2576,60.15136347
test_id_2577,51.91599905
test_id_2578,66.30050155
test_id_2579,33.63763492
test_id_2580,-6.819426953
test_id_2581,107.1551473
test_id_2582,25.73242913
test_id_2583,80.94594024
test_id_2584,33.55592514
test_id_2585,68.48571801
test_id_2586,56.74165066
test_id_2587,80.37842065
test_id_2588,30.48579786
test_id_2589,69.16189679
test_id_2590,36.40652598
test_id_2591,41.33246006
test_id_2592,46.445026
test_id_2593,49.47400178
test_id_2594,35.01108534
test_id_2595,72.39790052
test_id_2596,46.445026
test_id_2597,48.0497123
test_id_2598,65.44055221
test_id_2599,2.222748196
test_id_2600,51.23982027
test_id_2601,58.69109433
test_id_2602,80.94594024
test_id_2603,47.12120478
test_id_2604,51.91599905
test_id_2605,68.48571801
test_id_2606,57.29163868
test_id_2607,86.44050178
test_id_2608,53.00389842
test_id_2609,35.54193793
test_id_2610,46.445026
test_id_2611,49.47400178
test_id_2612,72.39790052
test_id_2613,68.48571801
test_id_2614,80.6362924
test_id_2615,80.01714371
test_id_2616,29.9369428
test_id_2617,101.8219336
test_id_2618,45.17566889
test_id_2619,51.91599905
test_id_2620,46.445026
test_id_2621,51.23982027
test_id_2622,63.4145277
test_id_2623,46.445026
test_id_2624,-9.02236929
test_id_2625,4.525125381
test_id_2626,47.53348176
test_id_2627,60.15136347
test_id_2628,47.12120478
test_id_2629,27.01943491
test_id_2630,54.34089478
test_id_2631,81.2310683
test_id_2632,33.63763492
test_id_2633,70.81896737
test_id_2634,47.12120478
test_id_2635,31.59889929
test_id_2636,68.24014651
test_id_2637,46.445026
test_id_2638,51.91599905
test_id_2639,72.37349748
test_id_2640,46.40357603
test_id_2641,52.45391041
test_id_2642,-13.1545499
test_id_2643,48.87578547
test_id_2644,68.48571801
test_id_2645,34.23210392
test_id_2646,46.76205276
test_id_2647,69.32804588
test_id_2648,105.3130243
test_id_2649,33.55592514
test_id_2650,105.3130243
test_id_2651,69.16189679
test_id_2652,52.45391041
test_id_2653,46.445026
test_id_2654,58.69109433
test_id_2655,107.6966616
test_id_2656,115.6139688
test_id_2657,46.445026
test_id_2658,47.12706853
test_id_2659,46.76205276
test_id_2660,52.45391041
test_id_2661,51.91599905
test_id_2662,49.76557604
test_id_2663,53.66471599
test_id_2664,46.445026
test_id_2665,68.48571801
test_id_2666,52.45391041
test_id_2667,74.58599779
test_id_2668,51.91599905
test_id_2669,50.00745463
test_id_2670,65.78232123
test_id_2671,50.00745463
test_id_2672,67.57498532
test_id_2673,67.52348365
test_id_2674,47.12120478
test_id_2675,68.48571801
test_id_2676,42.34119581
test_id_2677,53.66471599
test_id_2678,49.76557604
test_id_2679,54.34089478
test_id_2680,46.76205276
test_id_2681,-16.36183695
test_id_2682,59.88082418
test_id_2683,25.73242913
test_id_2684,49.46340914
test_id_2685,59.70818919
test_id_2686,68.48571801
test_id_2687,42.34119581
test_id_2688,55.64594374
test_id_2689,46.445026
test_id_2690,29.48684924
test_id_2691,60.15136347
test_id_2692,80.94594024
test_id_2693,46.445026
test_id_2694,59.26271337
test_id_2695,35.68412811
test_id_2696,55.64594374
test_id_2697,46.445026
test_id_2698,69.16189679
test_id_2699,46.445026
test_id_2700,47.12120478
test_id_2701,46.445026
test_id_2702,46.40357603
test_id_2703,66.32011948
test_id_2704,24.88296925
test_id_2705,47.12120478
test_id_2706,46.445026
test_id_2707,47.12120478
test_id_2708,104.0563095
test_id_2709,176.290167
test_id_2710,26.08967045
test_id_2711,49.46340914
test_id_2712,72.35817775
test_id_2713,47.12120478
test_id_2714,22.69156043
test_id_2715,48.87578547
test_id_2716,46.445026
test_id_2717,68.48571801
test_id_2718,46.62893606
test_id_2719,48.0497123
test_id_2720,24.97267483
test_id_2721,46.445026
test_id_2722,51.91599905
test_id_2723,49.47400178
test_id_2724,69.16189679
test_id_2725,49.33127585
test_id_2726,47.29780357
test_id_2727,42.34119581
test_id_2728,32.8140074
test_id_2729,29.57970148
test_id_2730,47.12706853
test_id_2731,150.6220857
test_id_2732,71.8112239
test_id_2733,64.18097569
test_id_2734,49.76557604
test_id_2735,58.52153815
test_id_2736,47.12706853
test_id_2737,64.78696201
test_id_2738,46.76205276
test_id_2739,46.445026
test_id_2740,24.00995652
test_id_2741,53.84823211
test_id_2742,28.03480631
test_id_2743,46.93967971
test_id_2744,69.16189679
test_id_2745,51.91599905
test_id_2746,46.445026
test_id_2747,64.30593658
test_id_2748,68.48571801
test_id_2749,49.55196425
test_id_2750,46.76205276
test_id_2751,23.04880175
test_id_2752,47.12120478
test_id_2753,68.48571801
test_id_2754,80.56884366
test_id_2755,50.93382996
test_id_2756,22.58059207
test_id_2757,46.445026
test_id_2758,67.52348365
test_id_2759,69.16189679
test_id_2760,62.603055
test_id_2761,51.23982027
test_id_2762,46.445026
test_id_2763,47.12120478
test_id_2764,46.445026
test_id_2765,1.085778841
test_id_2766,47.12120478
test_id_2767,69.16189679
test_id_2768,69.16189679
test_id_2769,69.16189679
test_id_2770,109.4607398
test_id_2771,47.12706853
test_id_2772,46.40357603
test_id_2773,54.34089478
test_id_2774,57.29163868
test_id_2775,31.45408917
test_id_2776,67.52348365
test_id_2777,46.445026
test_id_2778,68.48571801
test_id_2779,68.48571801
test_id_2780,71.8112239
test_id_2781,46.445026
test_id_2782,56.20373931
test_id_2783,69.16189679
test_id_2784,75.48346824
test_id_2785,2.222748196
test_id_2786,46.445026
test_id_2787,26.1782216
test_id_2788,145.0151841
test_id_2789,176.290167
test_id_2790,47.12706853
test_id_2791,49.33127585
test_id_2792,66.82083541
test_id_2793,46.445026
test_id_2794,46.76205276
test_id_2795,67.52348365
test_id_2796,40.96268062
test_id_2797,46.445026
test_id_2798,42.34119581
test_id_2799,53.00389842
test_id_2800,67.52348365
test_id_2801,54.34089478
test_id_2802,101.1622386
test_id_2803,46.40357603
test_id_2804,69.16189679
test_id_2805,84.81521561
test_id_2806,46.445026
test_id_2807,46.445026
test_id_2808,81.79710842
test_id_2809,-13.1545499
test_id_2810,2.222748196
test_id_2811,89.57054272
test_id_2812,68.48571801
test_id_2813,47.12120478
test_id_2814,47.12120478
test_id_2815,63.2993375
test_id_2816,51.23982027
test_id_2817,46.76205276
test_id_2818,45.92424466
test_id_2819,51.91599905
test_id_2820,46.445026
test_id_2821,49.55196425
test_id_2822,128.989124
test_id_2823,60.50282137
test_id_2824,-13.1545499
test_id_2825,50.00745463
test_id_2826,53.66471599
test_id_2827,-13.1545499
test_id_2828,33.99487624
test_id_2829,69.16189679
test_id_2830,145.6550058
test_id_2831,46.40357603
test_id_2832,54.34089478
test_id_2833,69.46673373
test_id_2834,52.45391041
test_id_2835,2.222748196
test_id_2836,33.55592514
test_id_2837,69.16189679
test_id_2838,74.82174276
test_id_2839,68.48571801
test_id_2840,68.48571801
test_id_2841,71.89806781
test_id_2842,49.23636334
test_id_2843,69.16189679
test_id_2844,28.03480631
test_id_2845,67.52348365
test_id_2846,46.445026
test_id_2847,-9.204394136
test_id_2848,68.24014651
test_id_2849,68.48571801
test_id_2850,46.445026
test_id_2851,69.16189679
test_id_2852,46.73815062
test_id_2853,53.66471599
test_id_2854,49.47400178
test_id_2855,33.99487624
test_id_2856,47.12120478
test_id_2857,76.14450505
test_id_2858,46.76205276
test_id_2859,45.17566889
test_id_2860,54.34089478
test_id_2861,51.23982027
test_id_2862,49.33127585
test_id_2863,7.333547861
test_id_2864,86.02435615
test_id_2865,56.11792461
test_id_2866,57.29163868
test_id_2867,85.6389733
test_id_2868,77.52719119
test_id_2869,69.16189679
test_id_2870,75.10670763
test_id_2871,149.1478415
